ticker	interval	score	signal_date	signal_price	breakthrough_date
博苑股份 (301617.SZ)	5m	1.12	2025-07-23 11:20:00	39.59	2025-07-23 13:00:00
海光信息 (688041.SS)	5m	1.19	2025-07-23 11:20:00	135.55	2025-07-23 11:20:00
银河电子 (002519.SZ)	5m	1.15	2025-07-23 11:10:00	5.01	2025-07-23 13:05:00
博苑股份 (301617.SZ)	5m	1.11	2025-07-23 11:10:00	39.59	2025-07-23 13:00:00
长江电力 (600900.SS)	15m	2.15	2025-07-23 11:00:00	29.28	2025-07-30 09:30:00
海光信息 (688041.SS)	10m	1.61	2025-07-23 11:00:00	135.17	2025-07-23 13:00:00
中文在线 (300364.SZ)	10m	1.58	2025-07-23 11:00:00	25.4	2025-07-23 11:30:00
长江电力 (600900.SS)	5m	1.14	2025-07-23 11:00:00	29.28	2025-07-23 11:20:00
中文在线 (300364.SZ)	5m	1.3	2025-07-23 10:55:00	25.41	2025-07-23 11:20:00
海光信息 (688041.SS)	5m	1.11	2025-07-23 10:55:00	135.16	2025-07-23 11:20:00
长江电力 (600900.SS)	5m	1.18	2025-07-23 10:50:00	29.26	2025-07-23 11:20:00
中文在线 (300364.SZ)	5m	1.17	2025-07-23 10:35:00	25.41	2025-07-23 11:20:00
