ticker	interval	score	signal_date	signal_price	breakthrough_date
JD	5m	1.21	2025-07-16 13:50:00	31.68	2025-07-16 14:00:00
ASTS	15m	2.06	2025-07-16 13:45:00	51.56	2025-07-18 14:00:00
RKLB	15m	2.09	2025-07-16 13:45:00	47.06	2025-07-18 13:30:00
TSM	15m	2.14	2025-07-16 13:45:00	236.71	2025-07-16 14:30:00
RKLB	10m	1.7	2025-07-16 13:40:00	47.19	2025-07-18 13:20:00
ASTS	10m	1.79	2025-07-16 13:40:00	51.5	2025-07-18 12:10:00
COIN	5m	1.36	2025-07-16 13:40:00	402.5	2025-07-16 15:00:00
TSM	10m	1.66	2025-07-16 13:40:00	237.1	2025-07-16 14:30:00
ASTS	5m	1.3	2025-07-16 13:40:00	51.55	2025-07-16 14:00:00
IBIT	5m	1.27	2025-07-16 13:40:00	67.86	2025-07-16 13:45:00
OPEN	5m	1.56	2025-07-16 13:35:00	1.37	2025-07-16 15:45:00
SHOP	10m	1.62	2025-07-16 13:30:00	118.83	2025-07-18 10:30:00
MSTR	30m	2.74	2025-07-16 13:30:00	451.33	2025-07-17 14:00:00
AFRM	5m	1.16	2025-07-16 13:30:00	67.01	2025-07-16 13:55:00
AFRM	15m	2.28	2025-07-16 13:30:00	66.68	2025-07-16 13:45:00
AFRM	10m	1.75	2025-07-16 13:30:00	66.81	2025-07-16 13:40:00
TEM	5m	1.26	2025-07-16 13:25:00	59.16	2025-07-16 14:25:00
SHOP	5m	1.11	2025-07-16 13:20:00	119.11	2025-07-17 15:55:00
SE	10m	1.73	2025-07-16 13:20:00	161.56	2025-07-17 10:30:00
SE	5m	1.16	2025-07-16 13:20:00	161.91	2025-07-16 13:30:00
SE	15m	2.22	2025-07-16 13:15:00	161.56	2025-07-17 09:45:00
TSLA	15m	2.14	2025-07-16 13:15:00	320.2	2025-07-17 09:45:00
BILI	5m	1.19	2025-07-16 13:15:00	24.12	2025-07-16 15:55:00
RGTI	5m	1.37	2025-07-16 13:15:00	16.44	2025-07-16 14:45:00
RKLB	10m	1.83	2025-07-16 13:10:00	46.94	2025-07-18 13:20:00
ETHA	5m	1.46	2025-07-16 13:10:00	24.92	2025-07-17 11:20:00
ETH	5m	1.29	2025-07-16 13:10:00	31.0	2025-07-17 11:20:00
ASTS	5m	1.25	2025-07-16 13:10:00	51.69	2025-07-16 14:00:00
GME	30m	2.69	2025-07-16 13:00:00	23.52	2025-07-16 15:00:00
TEM	5m	1.22	2025-07-16 13:00:00	58.95	2025-07-16 14:25:00
OPEN	5m	1.45	2025-07-16 12:55:00	1.32	2025-07-16 15:45:00
QMCO	5m	1.31	2025-07-16 12:55:00	9.31	2025-07-16 14:30:00
QUBT	5m	1.12	2025-07-16 12:55:00	18.12	2025-07-16 13:45:00
COIN	15m	2.06	2025-07-16 12:45:00	398.08	2025-07-17 09:45:00
QMCO	5m	1.35	2025-07-16 12:45:00	9.26	2025-07-16 14:30:00
TLRY	5m	1.4	2025-07-16 12:40:00	0.61	2025-07-16 12:50:00
TSLA	5m	1.16	2025-07-16 12:35:00	320.34	2025-07-16 13:35:00
SOL	15m	2.13	2025-07-16 12:30:00	1.92	2025-07-16 13:00:00
BILI	5m	1.1	2025-07-16 12:20:00	24.08	2025-07-16 15:55:00
QMCO	5m	1.35	2025-07-16 12:20:00	9.18	2025-07-16 14:30:00
QUBT	5m	1.25	2025-07-16 12:20:00	17.94	2025-07-16 12:25:00
COIN	15m	2.22	2025-07-16 12:15:00	396.46	2025-07-16 12:30:00
SE	10m	1.72	2025-07-16 12:10:00	161.43	2025-07-17 10:30:00
COIN	30m	2.69	2025-07-16 12:00:00	396.46	2025-07-17 09:30:00
SOL	15m	2.02	2025-07-16 12:00:00	1.92	2025-07-16 12:15:00
SQQQ	5m	1.56	2025-07-16 11:40:00	19.42	2025-07-17 14:10:00
BILI	5m	1.41	2025-07-16 11:35:00	24.0	2025-07-16 11:40:00
GOOGL	5m	1.34	2025-07-16 11:30:00	183.09	2025-07-16 12:50:00
